Date,Time,1,2,3,4,5,Wig,Radiation,WindSpeed,Datetime,Trial
2018-10-26,11:54:31,131.8,41.1,42.9,37.7,31.6,HighCurv,On,1,2018-10-26T11:54:31Z,2
2018-10-26,11:55:01,132.3,41.2,43.1,37.8,31.7,HighCurv,On,1,2018-10-26T11:55:01Z,2
2018-10-26,11:55:31,131.4,41.3,43.4,37.9,31.7,HighCurv,On,1,2018-10-26T11:55:31Z,2
2018-10-26,11:56:01,145.6,41.4,43.5,38.1,31.8,HighCurv,On,1,2018-10-26T11:56:01Z,2
2018-10-26,11:56:31,136.7,41.5,43.7,38.1,31.9,HighCurv,On,1,2018-10-26T11:56:31Z,2
2018-10-26,11:57:01,137.2,41.6,43.8,38.2,31.8,HighCurv,On,1,2018-10-26T11:57:01Z,2
2018-10-26,11:57:31,121.7,41.6,44,38.2,31.8,HighCurv,On,1,2018-10-26T11:57:31Z,2
2018-10-26,11:58:01,135.7,41.7,44.1,38.3,31.6,HighCurv,On,1,2018-10-26T11:58:01Z,2
2018-10-26,11:58:31,126.3,41.7,44.2,38.3,31.8,HighCurv,On,1,2018-10-26T11:58:31Z,2
2018-10-26,11:59:01,129.1,41.7,44.4,38.3,31.7,HighCurv,On,1,2018-10-26T11:59:01Z,2
2018-10-26,11:59:31,124.8,41.8,44.5,38.4,31.7,HighCurv,On,1,2018-10-26T11:59:31Z,2
2018-10-26,12:00:01,123.3,41.8,44.5,38.5,31.7,HighCurv,On,1,2018-10-26T12:00:01Z,2
2018-10-26,12:00:31,126.6,41.8,44.6,38.4,31.7,HighCurv,On,1,2018-10-26T12:00:31Z,2
2018-10-26,12:01:01,126.7,41.8,44.7,38.5,31.7,HighCurv,On,1,2018-10-26T12:01:01Z,2
2018-10-26,12:01:31,135,41.8,44.8,38.5,31.6,HighCurv,On,1,2018-10-26T12:01:31Z,2
2018-10-26,12:02:01,153.6,41.9,44.9,38.5,31.5,HighCurv,On,1,2018-10-26T12:02:01Z,2
2018-10-26,12:02:31,152.6,41.9,45,38.5,31.6,HighCurv,On,1,2018-10-26T12:02:31Z,2
2018-10-26,12:03:01,114.9,41.9,45,38.6,31.5,HighCurv,On,1,2018-10-26T12:03:01Z,2
2018-10-26,12:03:31,90,41.9,45.1,38.6,31.5,HighCurv,On,1,2018-10-26T12:03:31Z,2
2018-10-26,12:04:01,72.1,41.9,45.1,38.6,31.6,HighCurv,On,1,2018-10-26T12:04:01Z,2
2018-10-26,12:04:31,70.1,41.9,45.2,38.7,31.5,HighCurv,On,1,2018-10-26T12:04:31Z,2
2018-10-26,12:05:01,37.4,41.9,45.3,38.7,31.6,HighCurv,On,1,2018-10-26T12:05:01Z,2
2018-10-26,12:05:31,32.1,41.8,45.3,38.7,31.6,HighCurv,On,1,2018-10-26T12:05:31Z,2
2018-10-26,12:06:01,32.1,41.9,45.5,38.8,31.5,HighCurv,On,1,2018-10-26T12:06:01Z,2
2018-10-26,12:06:31,32,41.9,45.5,38.8,31.5,HighCurv,On,1,2018-10-26T12:06:31Z,2
2018-10-26,12:07:01,31.9,41.9,45.6,38.8,31.5,HighCurv,On,1,2018-10-26T12:07:01Z,2
2018-10-26,12:07:31,32,41.9,45.6,38.8,31.5,HighCurv,On,1,2018-10-26T12:07:31Z,2
2018-10-26,12:08:01,32.1,42,45.7,38.9,31.5,HighCurv,On,1,2018-10-26T12:08:01Z,2
2018-10-26,12:08:31,31.9,41.9,45.7,38.8,31.5,HighCurv,On,1,2018-10-26T12:08:31Z,2
2018-10-26,12:09:01,32.8,42,45.8,38.8,31.5,HighCurv,On,1,2018-10-26T12:09:01Z,2
2018-10-26,12:09:31,104.7,42.2,45.8,38.9,31.5,HighCurv,On,1,2018-10-26T12:09:31Z,2
2018-10-26,12:10:01,120.4,42.2,45.8,38.9,31.4,HighCurv,On,1,2018-10-26T12:10:01Z,2
2018-10-26,12:10:31,89.5,42.2,45.9,38.8,31.4,HighCurv,On,1,2018-10-26T12:10:31Z,2
2018-10-26,12:11:01,40.3,42.2,45.9,38.9,31.4,HighCurv,On,1,2018-10-26T12:11:01Z,2
2018-10-26,12:11:31,41.6,42.3,46,38.9,31.3,HighCurv,On,1,2018-10-26T12:11:31Z,2
2018-10-26,12:12:01,33.6,42.2,46,38.9,31.4,HighCurv,On,1,2018-10-26T12:12:01Z,2
2018-10-26,12:12:31,33.9,42.3,46.1,38.9,31.4,HighCurv,On,1,2018-10-26T12:12:31Z,2
2018-10-26,12:13:01,34.6,42.3,46.1,39,31.4,HighCurv,On,1,2018-10-26T12:13:01Z,2
2018-10-26,12:13:31,34.2,42.3,46.2,39,31.5,HighCurv,On,1,2018-10-26T12:13:31Z,2
2018-10-26,12:14:01,34.5,42.4,46.2,39,31.5,HighCurv,On,1,2018-10-26T12:14:01Z,2
2018-10-26,12:14:31,33,42.3,46.2,39,31.4,HighCurv,On,1,2018-10-26T12:14:31Z,2
2018-10-26,12:15:01,32.5,42.4,46.3,39,31.3,HighCurv,On,1,2018-10-26T12:15:01Z,2
2018-10-26,12:15:31,32.4,42.4,46.4,39.1,31.3,HighCurv,On,1,2018-10-26T12:15:31Z,2
2018-10-26,12:16:01,32.4,42.4,46.4,39.1,31.3,HighCurv,On,1,2018-10-26T12:16:01Z,2
2018-10-26,12:16:31,32.1,42.4,46.5,39.1,31.4,HighCurv,On,1,2018-10-26T12:16:31Z,2
2018-10-26,12:17:01,32,42.5,46.5,39.2,31.3,HighCurv,On,1,2018-10-26T12:17:01Z,2
2018-10-26,12:17:31,32,42.5,46.5,39.2,31.3,HighCurv,On,1,2018-10-26T12:17:31Z,2
2018-10-26,12:18:01,32,42.5,46.6,39.2,31.4,HighCurv,On,1,2018-10-26T12:18:01Z,2
2018-10-26,12:18:31,32,42.5,46.6,39.2,31.4,HighCurv,On,1,2018-10-26T12:18:31Z,2
2018-10-26,12:19:01,32,42.5,46.6,39.2,31.3,HighCurv,On,1,2018-10-26T12:19:01Z,2
2018-10-26,12:19:31,32,42.5,46.6,39.1,31.2,HighCurv,On,1,2018-10-26T12:19:31Z,2
2018-10-26,12:20:01,32,42.6,46.6,39.2,31.2,HighCurv,On,1,2018-10-26T12:20:01Z,2
2018-10-26,12:20:31,31.9,42.5,46.6,39.1,31.2,HighCurv,On,1,2018-10-26T12:20:31Z,2
2018-10-26,12:21:01,31.9,42.5,46.6,39.1,31.2,HighCurv,On,1,2018-10-26T12:21:01Z,2
2018-10-26,12:21:31,31.7,42.5,46.6,39.1,31.2,HighCurv,On,1,2018-10-26T12:21:31Z,2
2018-10-26,12:22:01,31.6,42.6,46.6,39.1,31.4,HighCurv,On,1,2018-10-26T12:22:01Z,2
2018-10-26,12:22:31,31.6,42.6,46.6,39.1,31.3,HighCurv,On,1,2018-10-26T12:22:31Z,2
2018-10-26,12:23:01,31.5,42.5,46.6,39.1,31.3,HighCurv,On,1,2018-10-26T12:23:01Z,2
2018-10-26,12:23:31,31.6,42.6,46.6,39.1,31.3,HighCurv,On,1,2018-10-26T12:23:31Z,2
2018-10-26,12:24:01,31.6,42.6,46.6,39.1,31.2,HighCurv,On,1,2018-10-26T12:24:01Z,2
2018-10-26,12:24:31,31.7,42.6,46.6,39.1,31.2,HighCurv,On,1,2018-10-26T12:24:31Z,2
2018-10-26,12:25:01,87.4,42.8,46.7,39.1,31.2,HighCurv,On,1,2018-10-26T12:25:01Z,2
2018-10-26,12:25:31,68.8,42.8,46.7,39.1,31.2,HighCurv,On,1,2018-10-26T12:25:31Z,2
2018-10-26,12:26:01,49.3,42.7,46.7,39.1,31.2,HighCurv,On,1,2018-10-26T12:26:01Z,2
2018-10-26,12:26:31,49.7,42.7,46.7,39.1,31.2,HighCurv,On,1,2018-10-26T12:26:31Z,2
2018-10-26,12:27:01,49.8,42.8,46.7,39.1,31.2,HighCurv,On,1,2018-10-26T12:27:01Z,2
2018-10-26,12:27:31,52.4,42.8,46.8,39.1,31.1,HighCurv,On,1,2018-10-26T12:27:31Z,2
2018-10-26,12:28:01,46.5,42.8,46.8,39.1,31.1,HighCurv,On,1,2018-10-26T12:28:01Z,2
2018-10-26,12:28:31,44.1,42.8,46.8,39.1,31,HighCurv,On,1,2018-10-26T12:28:31Z,2
2018-10-26,12:29:01,43.3,42.9,46.9,39.2,31.1,HighCurv,On,1,2018-10-26T12:29:01Z,2
2018-10-26,12:29:31,43.2,42.9,46.8,39.1,31.1,HighCurv,On,1,2018-10-26T12:29:31Z,2
2018-10-26,12:30:01,51.2,42.9,46.9,39.2,31.2,HighCurv,On,1,2018-10-26T12:30:01Z,2
2018-10-26,12:30:31,42.3,42.9,46.9,39.2,31.2,HighCurv,On,1,2018-10-26T12:30:31Z,2
2018-10-26,12:31:01,48.9,42.9,46.9,39.2,31.2,HighCurv,On,1,2018-10-26T12:31:01Z,2
2018-10-26,12:31:31,42.2,43,46.9,39.2,31.2,HighCurv,On,1,2018-10-26T12:31:31Z,2
2018-10-26,12:32:01,45.9,43,46.9,39.2,31.1,HighCurv,On,1,2018-10-26T12:32:01Z,2
2018-10-26,12:32:31,46.6,43,47,39.2,31.2,HighCurv,On,1,2018-10-26T12:32:31Z,2
2018-10-26,12:33:01,43.8,43.1,47,39.2,31.2,HighCurv,On,1,2018-10-26T12:33:01Z,2
2018-10-26,12:33:31,48.1,43.1,47,39.2,31.2,HighCurv,On,1,2018-10-26T12:33:31Z,2
2018-10-26,12:34:01,48.8,43.1,47,39.2,31.2,HighCurv,On,1,2018-10-26T12:34:01Z,2
2018-10-26,12:34:31,33.7,43,47,39.2,31.1,HighCurv,On,1,2018-10-26T12:34:31Z,2
2018-10-26,12:36:01,35.2,42.9,47,39.2,31,HighCurv,On,2.5,2018-10-26T12:36:01Z,2
2018-10-26,12:36:31,34.2,42.5,47.1,39.2,30.8,HighCurv,On,2.5,2018-10-26T12:36:31Z,2
2018-10-26,12:37:01,32.9,42.2,47,39.1,30.6,HighCurv,On,2.5,2018-10-26T12:37:01Z,2
2018-10-26,12:37:31,32.7,42.1,47,39.1,30.5,HighCurv,On,2.5,2018-10-26T12:37:31Z,2
2018-10-26,12:38:01,32.4,42,46.9,39,30.5,HighCurv,On,2.5,2018-10-26T12:38:01Z,2
2018-10-26,12:38:31,32.4,42,46.9,39,30.6,HighCurv,On,2.5,2018-10-26T12:38:31Z,2
2018-10-26,12:39:01,32.2,42.1,46.9,39,30.6,HighCurv,On,2.5,2018-10-26T12:39:01Z,2
2018-10-26,12:39:31,32.1,42.2,47,39.1,30.6,HighCurv,On,2.5,2018-10-26T12:39:31Z,2
2018-10-26,12:40:01,32,42.3,47,39.1,30.6,HighCurv,On,2.5,2018-10-26T12:40:01Z,2
2018-10-26,12:40:31,32.2,42.4,47.2,39.2,30.6,HighCurv,On,2.5,2018-10-26T12:40:31Z,2
2018-10-26,12:41:01,32.2,42.5,47.3,39.4,30.7,HighCurv,On,2.5,2018-10-26T12:41:01Z,2
2018-10-26,12:41:31,32.1,42.5,47.4,39.3,30.8,HighCurv,On,2.5,2018-10-26T12:41:31Z,2
2018-10-26,12:42:01,32.4,42.6,47.4,39.4,30.8,HighCurv,On,2.5,2018-10-26T12:42:01Z,2
2018-10-26,12:42:31,32.4,42.7,47.5,39.5,30.8,HighCurv,On,2.5,2018-10-26T12:42:31Z,2
2018-10-26,12:43:01,32.7,42.8,47.7,39.8,30.8,HighCurv,On,2.5,2018-10-26T12:43:01Z,2
2018-10-26,12:43:31,32.7,42.9,47.8,39.8,30.9,HighCurv,On,2.5,2018-10-26T12:43:31Z,2
2018-10-26,12:44:01,32.1,42.9,47.8,39.9,31,HighCurv,On,2.5,2018-10-26T12:44:01Z,2
2018-10-26,12:44:31,31.8,42.9,47.9,40,31,HighCurv,On,2.5,2018-10-26T12:44:31Z,2
2018-10-26,12:45:01,31.7,42.8,48,40,31,HighCurv,On,2.5,2018-10-26T12:45:01Z,2
2018-10-26,12:45:31,31.3,42.8,48,39.9,30.9,HighCurv,On,2.5,2018-10-26T12:45:31Z,2
2018-10-26,12:46:01,31.4,42.9,48,40,31,HighCurv,On,2.5,2018-10-26T12:46:01Z,2
2018-10-26,12:46:31,31.6,42.9,48,40,30.9,HighCurv,On,2.5,2018-10-26T12:46:31Z,2
2018-10-26,12:47:01,32,43.1,48.1,40,31,HighCurv,On,2.5,2018-10-26T12:47:01Z,2
2018-10-26,12:47:31,32,42.9,48.1,40.1,31.1,HighCurv,On,2.5,2018-10-26T12:47:31Z,2
2018-10-26,12:48:01,186.5,43.2,48.2,40.1,31,HighCurv,On,2.5,2018-10-26T12:48:01Z,2
2018-10-26,12:48:31,616.2,43.2,48.2,40,30.9,HighCurv,On,2.5,2018-10-26T12:48:31Z,2
2018-10-26,12:49:01,702.5,43.2,48.2,40,30.9,HighCurv,On,2.5,2018-10-26T12:49:01Z,2
2018-10-26,12:49:31,627.2,43.2,48.3,40.1,30.8,HighCurv,On,2.5,2018-10-26T12:49:31Z,2
2018-10-26,12:50:01,743.4,43.2,48.3,40.1,30.8,HighCurv,On,2.5,2018-10-26T12:50:01Z,2
2018-10-26,12:50:31,755.9,43.3,48.3,40,30.8,HighCurv,On,2.5,2018-10-26T12:50:31Z,2
2018-10-26,12:51:01,742.4,43.3,48.4,40.2,30.8,HighCurv,On,2.5,2018-10-26T12:51:01Z,2
2018-10-26,12:51:31,705.4,43.3,48.4,40.1,30.8,HighCurv,On,2.5,2018-10-26T12:51:31Z,2
2018-10-26,12:52:01,647.8,43.3,48.4,40.2,30.8,HighCurv,On,2.5,2018-10-26T12:52:01Z,2
2018-10-26,12:52:31,659.1,43.3,48.5,40.2,30.8,HighCurv,On,2.5,2018-10-26T12:52:31Z,2
2018-10-26,12:53:01,655.4,43.4,48.5,40.2,30.7,HighCurv,On,2.5,2018-10-26T12:53:01Z,2
2018-10-26,12:53:31,661.7,43.2,48.5,40.1,30.7,HighCurv,On,2.5,2018-10-26T12:53:31Z,2
2018-10-26,12:54:01,640.9,43.3,48.6,40.1,30.6,HighCurv,On,2.5,2018-10-26T12:54:01Z,2
2018-10-26,12:54:31,688.7,43.2,48.6,40.1,30.7,HighCurv,On,2.5,2018-10-26T12:54:31Z,2
2018-10-26,12:55:01,742.8,43.1,48.5,40.2,30.8,HighCurv,On,2.5,2018-10-26T12:55:01Z,2
2018-10-26,12:55:31,696.4,43.1,48.6,40.1,30.7,HighCurv,On,2.5,2018-10-26T12:55:31Z,2
2018-10-26,12:56:01,660.3,43.1,48.6,40.1,30.8,HighCurv,On,2.5,2018-10-26T12:56:01Z,2
2018-10-26,12:56:31,662.2,43.2,48.5,40.1,30.7,HighCurv,On,2.5,2018-10-26T12:56:31Z,2
2018-10-26,12:57:01,795.1,43.2,48.6,40.1,30.7,HighCurv,On,2.5,2018-10-26T12:57:01Z,2
2018-10-26,12:57:31,684.7,43.2,48.6,40.1,30.8,HighCurv,On,2.5,2018-10-26T12:57:31Z,2
2018-10-26,12:58:01,662.6,43.3,48.6,40.1,30.6,HighCurv,On,2.5,2018-10-26T12:58:01Z,2
2018-10-26,12:58:31,693.2,43.4,48.7,40.1,30.7,HighCurv,On,2.5,2018-10-26T12:58:31Z,2
2018-10-26,12:59:01,804.9,43.4,48.6,40.2,30.7,HighCurv,On,2.5,2018-10-26T12:59:01Z,2
2018-10-26,12:59:31,736.1,43.4,48.8,40.1,30.6,HighCurv,On,2.5,2018-10-26T12:59:31Z,2
2018-10-26,13:00:01,672.6,43.3,48.7,40.1,30.6,HighCurv,On,2.5,2018-10-26T13:00:01Z,2
2018-10-26,13:00:31,716.7,43.3,48.8,40.1,30.6,HighCurv,On,2.5,2018-10-26T13:00:31Z,2
2018-10-26,13:01:01,652,43.3,48.8,40.2,30.5,HighCurv,On,2.5,2018-10-26T13:01:01Z,2
2018-10-26,13:01:31,734.4,43.3,48.9,40.2,30.6,HighCurv,On,2.5,2018-10-26T13:01:31Z,2
2018-10-26,13:02:01,735.4,43.4,48.9,40.2,30.6,HighCurv,On,2.5,2018-10-26T13:02:01Z,2
2018-10-26,13:02:31,693.2,43.4,48.9,40.3,30.6,HighCurv,On,2.5,2018-10-26T13:02:31Z,2
2018-10-26,13:03:01,932.4,43.4,48.9,40.2,30.6,HighCurv,On,2.5,2018-10-26T13:03:01Z,2
2018-10-26,13:03:31,835.6,43.4,48.9,40.3,30.7,HighCurv,On,2.5,2018-10-26T13:03:31Z,2
2018-10-26,13:04:01,857.8,43.4,48.9,40.3,30.6,HighCurv,On,2.5,2018-10-26T13:04:01Z,2
2018-10-26,13:04:31,876.6,43.3,48.9,40.2,30.7,HighCurv,On,2.5,2018-10-26T13:04:31Z,2
2018-10-26,13:05:01,935.5,43.4,48.9,40.1,30.6,HighCurv,On,2.5,2018-10-26T13:05:01Z,2
2018-10-26,13:05:31,862.7,43.4,48.8,40.2,30.5,HighCurv,On,2.5,2018-10-26T13:05:31Z,2
2018-10-26,13:06:01,887.3,43.4,48.8,40.2,30.5,HighCurv,On,2.5,2018-10-26T13:06:01Z,2
2018-10-26,13:06:31,891,43.4,48.8,40.2,30.5,HighCurv,On,2.5,2018-10-26T13:06:31Z,2
2018-10-26,13:07:01,962.2,43.3,48.8,40.2,30.5,HighCurv,On,2.5,2018-10-26T13:07:01Z,2
2018-10-26,13:07:31,888.5,43.3,48.8,40.1,30.4,HighCurv,On,2.5,2018-10-26T13:07:31Z,2
2018-10-26,13:08:01,893.5,43.2,48.7,40,30.5,HighCurv,On,2.5,2018-10-26T13:08:01Z,2
2018-10-26,13:08:31,876.5,43.2,48.7,39.9,30.4,HighCurv,On,2.5,2018-10-26T13:08:31Z,2
2018-10-26,13:09:01,845.1,43.3,48.8,40.1,30.5,HighCurv,On,2.5,2018-10-26T13:09:01Z,2
2018-10-26,13:09:31,904.5,43.4,48.7,40,30.4,HighCurv,On,2.5,2018-10-26T13:09:31Z,2
2018-10-26,13:10:01,860.3,43.2,48.7,40.1,30.5,HighCurv,On,2.5,2018-10-26T13:10:01Z,2
2018-10-26,13:10:31,937.1,43.3,48.8,40.1,30.4,HighCurv,On,2.5,2018-10-26T13:10:31Z,2
2018-10-26,13:11:01,906.2,43.4,48.8,40.1,30.4,HighCurv,On,2.5,2018-10-26T13:11:01Z,2
2018-10-26,13:11:31,937.1,43.3,48.8,40.1,30.5,HighCurv,On,2.5,2018-10-26T13:11:31Z,2
2018-10-26,13:12:01,929.1,43.3,48.9,40.1,30.4,HighCurv,On,2.5,2018-10-26T13:12:01Z,2
2018-10-26,13:12:31,1015.9,43.3,48.8,40.2,30.5,HighCurv,On,2.5,2018-10-26T13:12:31Z,2
2018-10-26,13:13:01,1028.2,43.3,48.9,40.1,30.5,HighCurv,On,2.5,2018-10-26T13:13:01Z,2
2018-10-26,13:13:31,1021.4,43.3,48.9,40.2,30.5,HighCurv,On,2.5,2018-10-26T13:13:31Z,2
2018-10-26,13:14:01,1018.5,43.4,48.9,40.1,30.5,HighCurv,On,2.5,2018-10-26T13:14:01Z,2
2018-10-26,13:14:31,1021.5,43.4,48.9,40.2,30.5,HighCurv,On,2.5,2018-10-26T13:14:31Z,2
2018-10-26,13:15:01,1060.7,43.4,48.9,40.1,30.4,HighCurv,On,2.5,2018-10-26T13:15:01Z,2
2018-10-26,13:15:31,1003.7,43.5,48.9,40.1,30.5,HighCurv,On,2.5,2018-10-26T13:15:31Z,2
2018-10-26,13:16:01,1016.2,43.6,48.9,40.1,30.4,HighCurv,On,2.5,2018-10-26T13:16:01Z,2
2018-10-26,13:16:31,1045.9,43.5,48.9,40.1,30.3,HighCurv,On,2.5,2018-10-26T13:16:31Z,2
2018-10-26,13:17:01,1101.6,43.5,48.9,40.1,30.4,HighCurv,On,2.5,2018-10-26T13:17:01Z,2
2018-10-26,13:17:31,1043,43.4,48.9,40.1,30.4,HighCurv,On,2.5,2018-10-26T13:17:31Z,2
2018-10-26,14:08:01,35.5,40.1,40.3,37.4,30.4,LowCurv,Off,1,2018-10-26T14:08:01Z,2
2018-10-26,14:08:31,35.4,40.1,40.3,37.4,30.5,LowCurv,Off,1,2018-10-26T14:08:31Z,2
2018-10-26,14:09:01,35.4,40.2,40.3,37.4,30.6,LowCurv,Off,1,2018-10-26T14:09:01Z,2
2018-10-26,14:09:31,35.3,40.2,40.3,37.4,30.7,LowCurv,Off,1,2018-10-26T14:09:31Z,2
2018-10-26,14:10:01,35.3,40.1,40.3,37.4,30.8,LowCurv,Off,1,2018-10-26T14:10:01Z,2
2018-10-26,14:10:31,35.2,40.1,40.2,37.4,30.9,LowCurv,Off,1,2018-10-26T14:10:31Z,2
2018-10-26,14:11:01,35.2,40.1,40.1,37.3,30.9,LowCurv,Off,1,2018-10-26T14:11:01Z,2
2018-10-26,14:11:31,35.1,40,40,37.3,30.9,LowCurv,Off,1,2018-10-26T14:11:31Z,2
2018-10-26,14:12:01,35.1,39.9,40,37.2,30.9,LowCurv,Off,1,2018-10-26T14:12:01Z,2
2018-10-26,14:12:31,35,39.9,39.9,37.2,30.9,LowCurv,Off,1,2018-10-26T14:12:31Z,2
2018-10-26,14:13:01,35,39.8,39.8,37.2,30.9,LowCurv,Off,1,2018-10-26T14:13:01Z,2
2018-10-26,14:13:31,34.9,39.8,39.7,37.1,31,LowCurv,Off,1,2018-10-26T14:13:31Z,2
2018-10-26,14:14:01,34.9,39.7,39.7,37.1,31,LowCurv,Off,1,2018-10-26T14:14:01Z,2
2018-10-26,14:14:31,34.9,39.6,39.6,37,31.1,LowCurv,Off,1,2018-10-26T14:14:31Z,2
2018-10-26,14:15:01,35.3,39.5,39.5,37,31.1,LowCurv,Off,1,2018-10-26T14:15:01Z,2
2018-10-26,14:15:31,1053.8,39.7,39.5,36.9,31.1,LowCurv,Off,1,2018-10-26T14:15:31Z,2
2018-10-26,14:18:31,1134.2,39.3,39,36.7,31.2,LowCurv,Off,1,2018-10-26T14:18:31Z,2
2018-10-26,14:19:01,1153.7,39.2,39,36.7,31.2,LowCurv,Off,1,2018-10-26T14:19:01Z,2
2018-10-26,14:19:31,1110.2,39.2,39,36.7,31.2,LowCurv,Off,1,2018-10-26T14:19:31Z,2
2018-10-26,14:20:31,1097.9,39.2,38.9,36.7,31.3,LowCurv,Off,1,2018-10-26T14:20:31Z,2
2018-10-26,14:21:01,1081.8,39.1,38.9,36.7,31.3,LowCurv,Off,1,2018-10-26T14:21:01Z,2
2018-10-26,14:21:31,1049.4,39,38.8,36.7,31.5,LowCurv,Off,1,2018-10-26T14:21:31Z,2
2018-10-26,14:22:01,1055.1,39,38.8,36.7,31.5,LowCurv,Off,1,2018-10-26T14:22:01Z,2
2018-10-26,14:22:31,1035,38.9,38.7,36.7,31.5,LowCurv,Off,1,2018-10-26T14:22:31Z,2
2018-10-26,14:23:01,974.6,38.9,38.7,36.7,31.5,LowCurv,Off,1,2018-10-26T14:23:01Z,2
2018-10-26,14:23:31,981.6,38.9,38.7,36.7,31.5,LowCurv,Off,1,2018-10-26T14:23:31Z,2
2018-10-26,14:24:01,1027.6,39,38.6,36.7,31.6,LowCurv,Off,1,2018-10-26T14:24:01Z,2
2018-10-26,14:24:31,982.7,38.9,38.6,36.7,31.6,LowCurv,Off,1,2018-10-26T14:24:31Z,2
2018-10-26,14:25:01,968.9,38.8,38.5,36.7,31.6,LowCurv,Off,1,2018-10-26T14:25:01Z,2
2018-10-26,14:25:31,968.6,38.8,38.5,36.7,31.6,LowCurv,Off,1,2018-10-26T14:25:31Z,2
2018-10-26,14:26:01,1020.7,38.8,38.5,36.7,31.6,LowCurv,Off,1,2018-10-26T14:26:01Z,2
2018-10-26,14:26:31,928.1,38.8,38.4,36.6,31.7,LowCurv,Off,1,2018-10-26T14:26:31Z,2
2018-10-26,14:27:01,896.9,38.7,38.4,36.6,31.7,LowCurv,Off,1,2018-10-26T14:27:01Z,2
2018-10-26,14:27:31,958.6,38.6,38.4,36.6,31.7,LowCurv,Off,1,2018-10-26T14:27:31Z,2
2018-10-26,14:28:01,943,38.6,38.4,36.7,31.6,LowCurv,Off,1,2018-10-26T14:28:01Z,2
2018-10-26,14:28:31,825.4,38.6,38.3,36.6,31.7,LowCurv,Off,1,2018-10-26T14:28:31Z,2
2018-10-26,14:29:01,763.2,38.6,38.3,36.6,31.8,LowCurv,Off,1,2018-10-26T14:29:01Z,2
2018-10-26,14:29:31,453.5,38.6,38.3,36.6,31.7,LowCurv,Off,1,2018-10-26T14:29:31Z,2
2018-10-26,14:30:01,398.3,38.5,38.2,36.6,31.8,LowCurv,Off,1,2018-10-26T14:30:01Z,2
2018-10-26,14:30:31,351,38.5,38.2,36.6,31.8,LowCurv,Off,1,2018-10-26T14:30:31Z,2
2018-10-26,14:31:01,199.6,38.4,38.2,36.6,31.9,LowCurv,Off,1,2018-10-26T14:31:01Z,2
2018-10-26,14:31:31,180.3,38.4,38.2,36.6,31.9,LowCurv,Off,1,2018-10-26T14:31:31Z,2
2018-10-26,14:32:01,282.6,38.4,38.2,36.6,31.9,LowCurv,Off,1,2018-10-26T14:32:01Z,2
2018-10-26,14:32:31,232.3,38.4,38.2,36.7,31.9,LowCurv,Off,1,2018-10-26T14:32:31Z,2
2018-10-26,14:33:01,307.3,38.4,38.2,36.7,32,LowCurv,Off,1,2018-10-26T14:33:01Z,2
2018-10-26,14:33:31,584.1,38.4,38.1,36.7,32,LowCurv,Off,1,2018-10-26T14:33:31Z,2
2018-10-26,14:34:01,651.8,38.4,38.2,36.7,32,LowCurv,Off,1,2018-10-26T14:34:01Z,2
2018-10-26,14:34:31,399.6,38.4,38.1,36.7,32.1,LowCurv,Off,1,2018-10-26T14:34:31Z,2
2018-10-26,14:35:01,475.9,38.4,38.1,36.7,32.1,LowCurv,Off,1,2018-10-26T14:35:01Z,2
2018-10-26,14:35:31,687,38.3,38.1,36.6,32.1,LowCurv,Off,1,2018-10-26T14:35:31Z,2
2018-10-26,14:36:01,780.3,38.3,38.1,36.7,32.1,LowCurv,Off,1,2018-10-26T14:36:01Z,2
2018-10-26,14:36:31,761.2,38.3,38.1,36.7,32,LowCurv,Off,1,2018-10-26T14:36:31Z,2
2018-10-26,14:37:01,792.1,38.3,38.1,36.7,32.1,LowCurv,Off,1,2018-10-26T14:37:01Z,2
2018-10-26,14:37:31,776.5,38.3,38.1,36.8,32.1,LowCurv,Off,1,2018-10-26T14:37:31Z,2
2018-10-26,14:38:01,853.7,38.3,38.1,36.8,32.1,LowCurv,Off,1,2018-10-26T14:38:01Z,2
2018-10-26,14:38:31,820.3,38.2,38,36.8,32.1,LowCurv,Off,1,2018-10-26T14:38:31Z,2
2018-10-26,14:39:01,865.4,38.3,38,36.7,32.1,LowCurv,Off,1,2018-10-26T14:39:01Z,2
2018-10-26,14:39:31,883.2,38.2,38,36.7,32.2,LowCurv,Off,1,2018-10-26T14:39:31Z,2
2018-10-26,14:40:01,917.7,38.2,38,36.7,32.3,LowCurv,Off,1,2018-10-26T14:40:01Z,2
2018-10-26,14:40:31,888.1,38.2,38,36.7,32.2,LowCurv,Off,1,2018-10-26T14:40:31Z,2
2018-10-26,14:41:01,879.5,38.2,37.9,36.7,32.3,LowCurv,Off,1,2018-10-26T14:41:01Z,2
2018-10-26,14:41:31,883.3,38.1,37.9,36.7,32.3,LowCurv,Off,1,2018-10-26T14:41:31Z,2
2018-10-26,14:42:01,933.5,38.2,37.9,36.7,32.3,LowCurv,Off,1,2018-10-26T14:42:01Z,2
2018-10-26,14:42:31,897.9,38.1,37.9,36.7,32.3,LowCurv,Off,1,2018-10-26T14:42:31Z,2
2018-10-26,14:43:01,884.5,38.1,37.9,36.7,32.3,LowCurv,Off,1,2018-10-26T14:43:01Z,2
2018-10-26,14:43:31,875.4,38.1,37.9,36.7,32.3,LowCurv,Off,1,2018-10-26T14:43:31Z,2
