Datetime,Trial,Wig,Thermocouple,temp,Radiation,WindSpeed
2018-10-23T21:46:34Z,1,LowCurv,2,39.6,Off,2.5
2018-10-23T21:46:34Z,1,LowCurv,3,41.6,Off,2.5
2018-10-23T21:46:34Z,1,LowCurv,4,39.2,Off,2.5
2018-10-24T12:42:33Z,1,MidCurv,1,31.9,Off,2.5
2018-10-24T12:42:33Z,1,MidCurv,2,43.1,Off,2.5
2018-10-24T12:42:33Z,1,MidCurv,3,42.9,Off,2.5
2018-10-24T12:42:33Z,1,MidCurv,4,39.8,Off,2.5
2018-10-24T12:43:03Z,1,MidCurv,1,31.9,Off,2.5
2018-10-24T12:43:03Z,1,MidCurv,2,43,Off,2.5
2018-10-24T12:43:03Z,1,MidCurv,3,42.9,Off,2.5
2018-10-24T12:43:03Z,1,MidCurv,4,39.9,Off,2.5
2018-10-24T12:43:33Z,1,MidCurv,1,31.8,Off,2.5
2018-10-24T12:43:33Z,1,MidCurv,2,43.1,Off,2.5
2018-10-24T12:43:33Z,1,MidCurv,3,42.8,Off,2.5
2018-10-24T12:43:33Z,1,MidCurv,4,39.9,Off,2.5
2018-10-24T12:44:03Z,1,MidCurv,1,31.7,Off,2.5
2018-10-24T12:44:03Z,1,MidCurv,2,43,Off,2.5
2018-10-24T12:44:03Z,1,MidCurv,3,42.9,Off,2.5
2018-10-24T12:44:03Z,1,MidCurv,4,39.9,Off,2.5
2018-10-24T12:44:33Z,1,MidCurv,1,31.8,Off,2.5
2018-10-24T12:44:33Z,1,MidCurv,2,43,Off,2.5
2018-10-24T12:44:33Z,1,MidCurv,3,42.9,Off,2.5
2018-10-24T12:44:33Z,1,MidCurv,4,39.8,Off,2.5
2018-10-24T12:45:03Z,1,MidCurv,1,31.8,Off,2.5
2018-10-24T12:45:03Z,1,MidCurv,2,43.1,Off,2.5
2018-10-24T12:45:03Z,1,MidCurv,3,42.9,Off,2.5
2018-10-24T12:45:03Z,1,MidCurv,4,39.8,Off,2.5
2018-10-24T12:45:33Z,1,MidCurv,1,31.7,Off,2.5
2018-10-24T12:45:33Z,1,MidCurv,2,43.1,Off,2.5
2018-10-24T12:45:33Z,1,MidCurv,3,42.9,Off,2.5
2018-10-24T12:45:33Z,1,MidCurv,4,39.8,Off,2.5
2018-10-24T12:46:03Z,1,MidCurv,1,31.7,Off,2.5
2018-10-24T12:46:03Z,1,MidCurv,2,43.1,Off,2.5
2018-10-24T12:46:03Z,1,MidCurv,3,42.9,Off,2.5
2018-10-24T12:46:03Z,1,MidCurv,4,39.8,Off,2.5
2018-10-24T12:46:33Z,1,MidCurv,1,31.7,Off,2.5
2018-10-24T12:46:33Z,1,MidCurv,2,43.1,Off,2.5
2018-10-24T12:46:33Z,1,MidCurv,3,42.9,Off,2.5
2018-10-24T12:46:33Z,1,MidCurv,4,39.8,Off,2.5
2018-10-24T12:47:03Z,1,MidCurv,1,31.9,Off,2.5
2018-10-24T12:47:03Z,1,MidCurv,2,43.1,Off,2.5
2018-10-24T12:47:03Z,1,MidCurv,3,42.9,Off,2.5
2018-10-24T12:47:03Z,1,MidCurv,4,39.8,Off,2.5
2018-10-24T12:47:33Z,1,MidCurv,1,32,Off,2.5
2018-10-24T12:47:33Z,1,MidCurv,2,43.1,Off,2.5
2018-10-24T12:47:33Z,1,MidCurv,3,42.9,Off,2.5
2018-10-24T12:47:33Z,1,MidCurv,4,39.8,Off,2.5
2018-10-24T12:48:03Z,1,MidCurv,1,31.8,Off,2.5
2018-10-24T12:48:03Z,1,MidCurv,2,43,Off,2.5
2018-10-24T12:48:03Z,1,MidCurv,3,43,Off,2.5
2018-10-24T12:48:03Z,1,MidCurv,4,39.8,Off,2.5
2018-10-24T12:48:33Z,1,MidCurv,1,31.9,Off,2.5
2018-10-24T12:48:33Z,1,MidCurv,2,43.1,Off,2.5
2018-10-24T12:48:33Z,1,MidCurv,3,43,Off,2.5
2018-10-24T12:48:33Z,1,MidCurv,4,39.8,Off,2.5
2018-10-24T12:49:03Z,1,MidCurv,1,31.9,Off,2.5
2018-10-24T12:49:03Z,1,MidCurv,2,43.1,Off,2.5
2018-10-24T12:49:03Z,1,MidCurv,3,43.1,Off,2.5
2018-10-24T12:49:03Z,1,MidCurv,4,39.8,Off,2.5
2018-10-24T12:49:33Z,1,MidCurv,1,32,Off,2.5
2018-10-24T12:49:33Z,1,MidCurv,2,43.2,Off,2.5
2018-10-24T12:49:33Z,1,MidCurv,3,43.1,Off,2.5
2018-10-24T12:49:33Z,1,MidCurv,4,39.9,Off,2.5
2018-10-24T12:50:03Z,1,MidCurv,1,32,Off,2.5
2018-10-24T12:50:03Z,1,MidCurv,2,43.2,Off,2.5
2018-10-24T12:50:03Z,1,MidCurv,3,43.1,Off,2.5
2018-10-24T12:50:03Z,1,MidCurv,4,39.9,Off,2.5
2018-10-24T12:50:33Z,1,MidCurv,1,32,Off,2.5
2018-10-24T12:50:33Z,1,MidCurv,2,43.3,Off,2.5
2018-10-24T12:50:33Z,1,MidCurv,3,43.2,Off,2.5
2018-10-24T12:50:33Z,1,MidCurv,4,39.9,Off,2.5
2018-10-24T12:51:03Z,1,MidCurv,1,32,Off,2.5
2018-10-24T12:51:03Z,1,MidCurv,2,43.3,Off,2.5
2018-10-24T12:51:03Z,1,MidCurv,3,43.2,Off,2.5
2018-10-24T12:51:03Z,1,MidCurv,4,39.9,Off,2.5
2018-10-24T12:51:33Z,1,MidCurv,1,32.1,Off,2.5
2018-10-24T12:51:33Z,1,MidCurv,2,43.3,Off,2.5
2018-10-24T12:51:33Z,1,MidCurv,3,43.2,Off,2.5
2018-10-24T12:51:33Z,1,MidCurv,4,39.9,Off,2.5
2018-10-24T12:52:03Z,1,MidCurv,1,31.9,Off,2.5
2018-10-24T12:52:03Z,1,MidCurv,2,43.2,Off,2.5
2018-10-24T12:52:03Z,1,MidCurv,3,43.1,Off,2.5
2018-10-24T12:52:03Z,1,MidCurv,4,39.8,Off,2.5
2018-10-24T12:52:33Z,1,MidCurv,1,31.8,Off,2.5
2018-10-24T12:52:33Z,1,MidCurv,2,43.3,Off,2.5
2018-10-24T12:52:33Z,1,MidCurv,3,43.1,Off,2.5
2018-10-24T12:52:33Z,1,MidCurv,4,39.7,Off,2.5
2018-10-24T13:21:03Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:21:03Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:21:03Z,1,LowCurv,2,39.9,On,1
2018-10-24T13:21:03Z,1,LowCurv,2,39.9,On,0.3
2018-10-24T13:21:03Z,1,LowCurv,3,39.4,On,1
2018-10-24T13:21:03Z,1,LowCurv,3,39.4,On,0.3
2018-10-24T13:21:03Z,1,LowCurv,4,37,On,1
2018-10-24T13:21:03Z,1,LowCurv,4,37,On,0.3
2018-10-24T13:21:33Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:21:33Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:21:33Z,1,LowCurv,2,39.9,On,1
2018-10-24T13:21:33Z,1,LowCurv,2,39.9,On,0.3
2018-10-24T13:21:33Z,1,LowCurv,3,39.4,On,1
2018-10-24T13:21:33Z,1,LowCurv,3,39.4,On,0.3
2018-10-24T13:21:33Z,1,LowCurv,4,36.9,On,1
2018-10-24T13:21:33Z,1,LowCurv,4,36.9,On,0.3
2018-10-24T13:22:03Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:22:03Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:22:03Z,1,LowCurv,2,39.8,On,1
2018-10-24T13:22:03Z,1,LowCurv,2,39.8,On,0.3
2018-10-24T13:22:03Z,1,LowCurv,3,39.3,On,1
2018-10-24T13:22:03Z,1,LowCurv,3,39.3,On,0.3
2018-10-24T13:22:03Z,1,LowCurv,4,37,On,1
2018-10-24T13:22:03Z,1,LowCurv,4,37,On,0.3
2018-10-24T13:22:33Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:22:33Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:22:33Z,1,LowCurv,2,39.8,On,1
2018-10-24T13:22:33Z,1,LowCurv,2,39.8,On,0.3
2018-10-24T13:22:33Z,1,LowCurv,3,39.3,On,1
2018-10-24T13:22:33Z,1,LowCurv,3,39.3,On,0.3
2018-10-24T13:22:33Z,1,LowCurv,4,37,On,1
2018-10-24T13:22:33Z,1,LowCurv,4,37,On,0.3
2018-10-24T13:23:03Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:23:03Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:23:03Z,1,LowCurv,2,39.8,On,1
2018-10-24T13:23:03Z,1,LowCurv,2,39.8,On,0.3
2018-10-24T13:23:03Z,1,LowCurv,3,39.3,On,1
2018-10-24T13:23:03Z,1,LowCurv,3,39.3,On,0.3
2018-10-24T13:23:03Z,1,LowCurv,4,36.9,On,1
2018-10-24T13:23:03Z,1,LowCurv,4,36.9,On,0.3
2018-10-24T13:23:33Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:23:33Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:23:33Z,1,LowCurv,2,39.9,On,1
2018-10-24T13:23:33Z,1,LowCurv,2,39.9,On,0.3
2018-10-24T13:23:33Z,1,LowCurv,3,39.4,On,1
2018-10-24T13:23:33Z,1,LowCurv,3,39.4,On,0.3
2018-10-24T13:23:33Z,1,LowCurv,4,37,On,1
2018-10-24T13:23:33Z,1,LowCurv,4,37,On,0.3
2018-10-24T13:24:03Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:24:03Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:24:03Z,1,LowCurv,2,39.9,On,1
2018-10-24T13:24:03Z,1,LowCurv,2,39.9,On,0.3
2018-10-24T13:24:03Z,1,LowCurv,3,39.3,On,1
2018-10-24T13:24:03Z,1,LowCurv,3,39.3,On,0.3
2018-10-24T13:24:03Z,1,LowCurv,4,37,On,1
2018-10-24T13:24:03Z,1,LowCurv,4,37,On,0.3
2018-10-24T13:24:33Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:24:33Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:24:33Z,1,LowCurv,2,39.8,On,1
2018-10-24T13:24:33Z,1,LowCurv,2,39.8,On,0.3
2018-10-24T13:24:33Z,1,LowCurv,3,39.3,On,1
2018-10-24T13:24:33Z,1,LowCurv,3,39.3,On,0.3
2018-10-24T13:24:33Z,1,LowCurv,4,36.9,On,1
2018-10-24T13:24:33Z,1,LowCurv,4,36.9,On,0.3
2018-10-24T13:25:03Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:25:03Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:25:03Z,1,LowCurv,2,39.8,On,1
2018-10-24T13:25:03Z,1,LowCurv,2,39.8,On,0.3
2018-10-24T13:25:03Z,1,LowCurv,3,39.3,On,1
2018-10-24T13:25:03Z,1,LowCurv,3,39.3,On,0.3
2018-10-24T13:25:03Z,1,LowCurv,4,36.9,On,1
2018-10-24T13:25:03Z,1,LowCurv,4,36.9,On,0.3
2018-10-24T13:25:33Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:25:33Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:25:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:25:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:25:33Z,1,LowCurv,2,39.8,On,1
2018-10-24T13:25:33Z,1,LowCurv,2,39.8,On,0.3
2018-10-24T13:25:33Z,1,MidCurv,2,39.8,Off,1
2018-10-24T13:25:33Z,1,MidCurv,2,39.8,Off,1
2018-10-24T13:25:33Z,1,LowCurv,3,39.3,On,1
2018-10-24T13:25:33Z,1,LowCurv,3,39.3,On,0.3
2018-10-24T13:25:33Z,1,MidCurv,3,39.3,Off,1
2018-10-24T13:25:33Z,1,MidCurv,3,39.3,Off,1
2018-10-24T13:25:33Z,1,LowCurv,4,37,On,1
2018-10-24T13:25:33Z,1,LowCurv,4,37,On,0.3
2018-10-24T13:25:33Z,1,MidCurv,4,37,Off,1
2018-10-24T13:25:33Z,1,MidCurv,4,37,Off,1
2018-10-24T13:26:03Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:26:03Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:26:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:26:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:26:03Z,1,LowCurv,2,39.8,On,1
2018-10-24T13:26:03Z,1,LowCurv,2,39.8,On,0.3
2018-10-24T13:26:03Z,1,MidCurv,2,39.8,Off,1
2018-10-24T13:26:03Z,1,MidCurv,2,39.8,Off,1
2018-10-24T13:26:03Z,1,LowCurv,3,39.3,On,1
2018-10-24T13:26:03Z,1,LowCurv,3,39.3,On,0.3
2018-10-24T13:26:03Z,1,MidCurv,3,39.3,Off,1
2018-10-24T13:26:03Z,1,MidCurv,3,39.3,Off,1
2018-10-24T13:26:03Z,1,LowCurv,4,37,On,1
2018-10-24T13:26:03Z,1,LowCurv,4,37,On,0.3
2018-10-24T13:26:03Z,1,MidCurv,4,37,Off,1
2018-10-24T13:26:03Z,1,MidCurv,4,37,Off,1
2018-10-24T13:26:33Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:26:33Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:26:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:26:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:26:33Z,1,LowCurv,2,39.8,On,1
2018-10-24T13:26:33Z,1,LowCurv,2,39.8,On,0.3
2018-10-24T13:26:33Z,1,MidCurv,2,39.8,Off,1
2018-10-24T13:26:33Z,1,MidCurv,2,39.8,Off,1
2018-10-24T13:26:33Z,1,LowCurv,3,39.3,On,1
2018-10-24T13:26:33Z,1,LowCurv,3,39.3,On,0.3
2018-10-24T13:26:33Z,1,MidCurv,3,39.3,Off,1
2018-10-24T13:26:33Z,1,MidCurv,3,39.3,Off,1
2018-10-24T13:26:33Z,1,LowCurv,4,36.9,On,1
2018-10-24T13:26:33Z,1,LowCurv,4,36.9,On,0.3
2018-10-24T13:26:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:26:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:27:03Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:27:03Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:27:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:27:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:27:03Z,1,LowCurv,2,39.8,On,1
2018-10-24T13:27:03Z,1,LowCurv,2,39.8,On,0.3
2018-10-24T13:27:03Z,1,MidCurv,2,39.8,Off,1
2018-10-24T13:27:03Z,1,MidCurv,2,39.8,Off,1
2018-10-24T13:27:03Z,1,LowCurv,3,39.2,On,1
2018-10-24T13:27:03Z,1,LowCurv,3,39.2,On,0.3
2018-10-24T13:27:03Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:27:03Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:27:03Z,1,LowCurv,4,36.9,On,1
2018-10-24T13:27:03Z,1,LowCurv,4,36.9,On,0.3
2018-10-24T13:27:03Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:27:03Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:27:33Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:27:33Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:27:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:27:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:27:33Z,1,LowCurv,2,39.7,On,1
2018-10-24T13:27:33Z,1,LowCurv,2,39.7,On,0.3
2018-10-24T13:27:33Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:27:33Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:27:33Z,1,LowCurv,3,39.2,On,1
2018-10-24T13:27:33Z,1,LowCurv,3,39.2,On,0.3
2018-10-24T13:27:33Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:27:33Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:27:33Z,1,LowCurv,4,36.9,On,1
2018-10-24T13:27:33Z,1,LowCurv,4,36.9,On,0.3
2018-10-24T13:27:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:27:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:28:03Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:28:03Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:28:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:28:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:28:03Z,1,LowCurv,2,39.7,On,1
2018-10-24T13:28:03Z,1,LowCurv,2,39.7,On,0.3
2018-10-24T13:28:03Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:28:03Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:28:03Z,1,LowCurv,3,39.2,On,1
2018-10-24T13:28:03Z,1,LowCurv,3,39.2,On,0.3
2018-10-24T13:28:03Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:28:03Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:28:03Z,1,LowCurv,4,36.9,On,1
2018-10-24T13:28:03Z,1,LowCurv,4,36.9,On,0.3
2018-10-24T13:28:03Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:28:03Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:28:33Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:28:33Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:28:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:28:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:28:33Z,1,LowCurv,2,39.7,On,1
2018-10-24T13:28:33Z,1,LowCurv,2,39.7,On,0.3
2018-10-24T13:28:33Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:28:33Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:28:33Z,1,LowCurv,3,39.2,On,1
2018-10-24T13:28:33Z,1,LowCurv,3,39.2,On,0.3
2018-10-24T13:28:33Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:28:33Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:28:33Z,1,LowCurv,4,36.9,On,1
2018-10-24T13:28:33Z,1,LowCurv,4,36.9,On,0.3
2018-10-24T13:28:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:28:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:29:03Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:29:03Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:29:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:29:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:29:03Z,1,LowCurv,2,39.7,On,1
2018-10-24T13:29:03Z,1,LowCurv,2,39.7,On,0.3
2018-10-24T13:29:03Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:29:03Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:29:03Z,1,LowCurv,3,39.2,On,1
2018-10-24T13:29:03Z,1,LowCurv,3,39.2,On,0.3
2018-10-24T13:29:03Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:29:03Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:29:03Z,1,LowCurv,4,36.9,On,1
2018-10-24T13:29:03Z,1,LowCurv,4,36.9,On,0.3
2018-10-24T13:29:03Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:29:03Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:29:33Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:29:33Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:29:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:29:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:29:33Z,1,LowCurv,2,39.7,On,1
2018-10-24T13:29:33Z,1,LowCurv,2,39.7,On,0.3
2018-10-24T13:29:33Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:29:33Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:29:33Z,1,LowCurv,3,39.2,On,1
2018-10-24T13:29:33Z,1,LowCurv,3,39.2,On,0.3
2018-10-24T13:29:33Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:29:33Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:29:33Z,1,LowCurv,4,36.9,On,1
2018-10-24T13:29:33Z,1,LowCurv,4,36.9,On,0.3
2018-10-24T13:29:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:29:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:30:03Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:30:03Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:30:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:30:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:30:03Z,1,LowCurv,2,39.7,On,1
2018-10-24T13:30:03Z,1,LowCurv,2,39.7,On,0.3
2018-10-24T13:30:03Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:30:03Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:30:03Z,1,LowCurv,3,39.2,On,1
2018-10-24T13:30:03Z,1,LowCurv,3,39.2,On,0.3
2018-10-24T13:30:03Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:30:03Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:30:03Z,1,LowCurv,4,36.9,On,1
2018-10-24T13:30:03Z,1,LowCurv,4,36.9,On,0.3
2018-10-24T13:30:03Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:30:03Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:30:33Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:30:33Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:30:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:30:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:30:33Z,1,LowCurv,2,39.7,On,1
2018-10-24T13:30:33Z,1,LowCurv,2,39.7,On,0.3
2018-10-24T13:30:33Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:30:33Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:30:33Z,1,LowCurv,3,39.2,On,1
2018-10-24T13:30:33Z,1,LowCurv,3,39.2,On,0.3
2018-10-24T13:30:33Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:30:33Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:30:33Z,1,LowCurv,4,36.9,On,1
2018-10-24T13:30:33Z,1,LowCurv,4,36.9,On,0.3
2018-10-24T13:30:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:30:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:31:03Z,1,LowCurv,1,33.1,On,1
2018-10-24T13:31:03Z,1,LowCurv,1,33.1,On,0.3
2018-10-24T13:31:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:31:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:31:03Z,1,LowCurv,2,39.7,On,1
2018-10-24T13:31:03Z,1,LowCurv,2,39.7,On,0.3
2018-10-24T13:31:03Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:31:03Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:31:03Z,1,LowCurv,3,39.1,On,1
2018-10-24T13:31:03Z,1,LowCurv,3,39.1,On,0.3
2018-10-24T13:31:03Z,1,MidCurv,3,39.1,Off,1
2018-10-24T13:31:03Z,1,MidCurv,3,39.1,Off,1
2018-10-24T13:31:03Z,1,LowCurv,4,36.9,On,1
2018-10-24T13:31:03Z,1,LowCurv,4,36.9,On,0.3
2018-10-24T13:31:03Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:31:03Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:31:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:31:33Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:31:33Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:31:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:32:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:32:03Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:32:03Z,1,MidCurv,3,39.2,Off,1
2018-10-24T13:32:03Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:32:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:32:33Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:32:33Z,1,MidCurv,3,39.1,Off,1
2018-10-24T13:32:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:33:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:33:03Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:33:03Z,1,MidCurv,3,39.1,Off,1
2018-10-24T13:33:03Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:33:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:33:33Z,1,MidCurv,2,39.7,Off,1
2018-10-24T13:33:33Z,1,MidCurv,3,39.1,Off,1
2018-10-24T13:33:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:34:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:34:03Z,1,MidCurv,2,39.6,Off,1
2018-10-24T13:34:03Z,1,MidCurv,3,39.1,Off,1
2018-10-24T13:34:03Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:34:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:34:33Z,1,MidCurv,2,39.6,Off,1
2018-10-24T13:34:33Z,1,MidCurv,3,39.1,Off,1
2018-10-24T13:34:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:35:03Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:35:03Z,1,MidCurv,2,39.6,Off,1
2018-10-24T13:35:03Z,1,MidCurv,3,39,Off,1
2018-10-24T13:35:03Z,1,MidCurv,4,36.9,Off,1
2018-10-24T13:35:33Z,1,MidCurv,1,33.1,Off,1
2018-10-24T13:35:33Z,1,MidCurv,2,39.6,Off,1
2018-10-24T13:35:33Z,1,MidCurv,3,39.1,Off,1
2018-10-24T13:35:33Z,1,MidCurv,4,36.9,Off,1
2018-10-24T14:23:33Z,1,MidCurv,1,34.8,On,1
2018-10-24T14:23:33Z,1,MidCurv,2,48.5,On,1
2018-10-24T14:23:33Z,1,MidCurv,3,47.8,On,1
2018-10-24T14:23:33Z,1,MidCurv,4,40,On,1
2018-10-24T14:24:03Z,1,MidCurv,1,34.9,On,1
2018-10-24T14:24:03Z,1,MidCurv,2,48.5,On,1
2018-10-24T14:24:03Z,1,MidCurv,3,47.8,On,1
2018-10-24T14:24:03Z,1,MidCurv,4,40,On,1
2018-10-24T14:24:33Z,1,MidCurv,1,34.9,On,1
2018-10-24T14:24:33Z,1,MidCurv,2,48.5,On,1
2018-10-24T14:24:33Z,1,MidCurv,3,47.8,On,1
2018-10-24T14:24:33Z,1,MidCurv,4,40,On,1
2018-10-24T14:25:03Z,1,MidCurv,1,34.9,On,1
2018-10-24T14:25:03Z,1,MidCurv,2,48.5,On,1
2018-10-24T14:25:03Z,1,MidCurv,3,47.8,On,1
2018-10-24T14:25:03Z,1,MidCurv,4,40,On,1
2018-10-24T14:25:33Z,1,MidCurv,1,34.9,On,1
2018-10-24T14:25:33Z,1,MidCurv,2,48.6,On,1
2018-10-24T14:25:33Z,1,MidCurv,3,47.8,On,1
2018-10-24T14:25:33Z,1,MidCurv,4,40,On,1
2018-10-24T14:26:03Z,1,MidCurv,1,34.9,On,1
